repeat,fold,label_model,method,n_windows,width_minutes,total_minutes,n_train,n_test,ceiling_train,ceiling_test
4,4,indicator_linear,kernel_quadrature,2,15.0,30.0,68,16,0.9648963637092497,0.9674660137805757
4,4,indicator_linear,contiguous,4,15.0,60.0,68,16,0.7191104442574652,0.9829798316459061
4,4,indicator_linear,dispersed,4,15.0,60.0,68,16,0.9868740628776866,0.9948965364739242
4,4,indicator_linear,uniform,4,15.0,60.0,68,16,0.9767045201114686,0.9888322677917446
4,4,indicator_linear,random,4,15.0,60.0,68,16,0.9794773783350624,0.9913657505595347
4,4,indicator_linear,label_aware,4,15.0,60.0,68,16,0.9907292868691584,0.995777085830539
4,4,indicator_linear,mutual_information,4,15.0,60.0,68,16,0.9744632008050788,0.9903461449265696
4,4,indicator_linear,imse,4,15.0,60.0,68,16,0.9834910588383314,0.9973994936275852
4,4,indicator_linear,kernel_quadrature,4,15.0,60.0,68,16,0.9885702260132908,0.9972968376087123
4,4,indicator_linear,contiguous,8,15.0,120.0,68,16,0.8051919645116054,0.9852744160647142
4,4,indicator_linear,dispersed,8,15.0,120.0,68,16,0.996867174648715,0.9999805889598528
4,4,indicator_linear,uniform,8,15.0,120.0,68,16,0.991619421362113,0.9999893350902351
4,4,indicator_linear,random,8,15.0,120.0,68,16,0.9943953833217627,0.9993468830778536
4,4,indicator_linear,label_aware,8,15.0,120.0,68,16,0.998433069584249,0.9999918661550001
4,4,indicator_linear,mutual_information,8,15.0,120.0,68,16,0.9919737305961543,0.9993744944696048
4,4,indicator_linear,imse,8,15.0,120.0,68,16,0.9967057714219559,0.9996602702497294
4,4,indicator_linear,kernel_quadrature,8,15.0,120.0,68,16,0.9974763434004132,0.9978720625113842
4,4,indicator_linear,contiguous,16,15.0,240.0,68,16,0.917990606745633,0.9913240759299459
4,4,indicator_linear,dispersed,16,15.0,240.0,68,16,0.9994881574425069,0.9999999295638086
4,4,indicator_linear,uniform,16,15.0,240.0,68,16,0.9992587509550658,0.999999998964221
4,4,indicator_linear,random,16,15.0,240.0,68,16,0.9991086946762723,0.9999999991094425
4,4,indicator_linear,label_aware,16,15.0,240.0,68,16,0.9997807943225889,0.9999999987984208
4,4,indicator_linear,mutual_information,16,15.0,240.0,68,16,0.9984277594831336,0.9999999273036345
4,4,indicator_linear,imse,16,15.0,240.0,68,16,0.9996773688610877,0.9999999989713428
4,4,indicator_linear,kernel_quadrature,16,15.0,240.0,68,16,0.9996783179485483,1.0
4,4,indicator_linear,contiguous,32,15.0,480.0,68,16,0.9903004836292751,0.9913299672617925
4,4,indicator_linear,dispersed,32,15.0,480.0,68,16,0.9999842352660395,0.9999999973648254
4,4,indicator_linear,uniform,32,15.0,480.0,68,16,0.9998771390581148,0.9999999995933916
4,4,indicator_linear,random,32,15.0,480.0,68,16,0.9999899624437328,0.9999999289275616
4,4,indicator_linear,label_aware,32,15.0,480.0,68,16,0.9999713774296638,0.9999999987085396
4,4,indicator_linear,mutual_information,32,15.0,480.0,68,16,0.9999855229167993,0.9999999284039319
4,4,indicator_linear,imse,32,15.0,480.0,68,16,0.999993043859313,0.9999999992190273
4,4,indicator_linear,kernel_quadrature,32,15.0,480.0,68,16,0.999978611732765,0.9999999999461288
